Stock,Year,Month,Day,Open,High,Low,Close
AAPL,2021,6,29,134.800003,136.490005,134.350006,136.330002
AAPL,2021,6,30,136.169998,137.410004,135.869995,136.960007
AAPL,2021,7,1,136.600006,137.330002,135.759995,137.270004
AAPL,2021,7,2,137.899994,140.0,137.75,115.8950005
AAPL,2021,7,6,140.070007,143.149994,140.070007,142.020004
AAPL,2021,7,7,143.539993,144.889999,142.660004,144.570007
AAPL,2021,7,8,141.580002,144.059998,140.669998,143.240005
AAPL,2021,7,9,142.75,145.649994,142.649994,145.110001
AAPL,2021,7,12,146.210007,146.320007,144.0,144.5
AAPL,2021,7,13,144.029999,147.460007,143.630005,145.639999
AAPL,2021,7,14,148.100006,149.570007,147.679993,149.149994
AAPL,2021,7,15,115.86624900000001,117.21125,114.0687485,115.8950005
AAPL,2021,7,16,148.460007,149.759995,145.880005,146.389999
AAPL,2021,7,19,143.75,144.070007,141.669998,142.449997
AAPL,2021,7,20,143.460007,147.100006,142.960007,146.149994
AAPL,2021,7,21,145.529999,146.130005,144.630005,145.399994
AAPL,2021,7,22,145.940002,148.199997,145.809998,146.800003
AAPL,2021,7,23,147.550003,148.720001,146.919998,148.559998
AAPL,2021,7,26,148.270004,149.830002,147.699997,148.990005
AAPL,2021,7,27,149.119995,149.210007,145.550003,146.770004
AAPL,2021,7,28,144.809998,146.970001,142.539993,144.979996
AAPL,2021,7,29,144.690002,146.550003,144.580002,145.639999
AAPL,2021,7,30,144.380005,146.330002,144.110001,145.860001
AAPL,2021,8,2,146.360001,146.949997,145.25,145.520004
AAPL,2021,8,3,145.809998,148.039993,145.179993,147.360001
AAPL,2021,8,4,147.270004,147.789993,146.279999,146.949997
AAPL,2021,8,5,146.979996,147.839996,146.169998,147.059998
AAPL,2021,8,6,146.350006,147.110001,145.630005,146.139999
AAPL,2021,8,9,146.199997,146.699997,145.520004,146.089996
AAPL,2021,8,10,146.440002,147.710007,145.300003,145.600006
AAPL,2021,8,11,146.050003,146.720001,145.529999,145.860001
AAPL,2021,8,12,146.190002,149.050003,145.839996,148.889999
AAPL,2021,8,13,115.86624900000001,117.21125,114.0687485,115.8950005
AAPL,2021,8,16,148.539993,151.190002,146.470001,151.119995
AAPL,2021,8,17,150.229996,151.679993,149.089996,150.190002
AAPL,2021,8,18,149.800003,150.720001,146.149994,146.360001
AAPL,2021,8,19,145.029999,148.0,144.5,146.699997
AAPL,2021,8,20,147.440002,148.5,146.779999,148.190002
AAPL,2021,8,23,148.309998,150.190002,147.889999,149.710007
AAPL,2021,8,24,149.449997,150.860001,149.149994,149.619995
AAPL,2021,8,25,149.809998,150.320007,147.800003,148.360001
AAPL,2021,8,26,148.350006,149.119995,147.509995,147.539993
AAPL,2021,8,27,147.479996,148.75,146.830002,148.600006
AAPL,2021,8,30,149.0,153.490005,148.610001,153.119995
AAPL,2021,8,31,152.660004,152.800003,151.289993,151.830002
AAPL,2021,9,1,152.830002,154.979996,152.339996,152.509995
AAPL,2021,9,2,153.869995,154.720001,152.399994,153.649994
AAPL,2021,9,3,153.759995,154.630005,153.089996,154.300003
AAPL,2021,9,7,154.970001,157.259995,154.389999,156.690002
AAPL,2021,9,8,156.979996,157.039993,153.979996,155.110001
AAPL,2021,9,9,155.490005,156.110001,153.949997,115.8950005
AAPL,2021,9,10,155.0,155.479996,148.699997,148.970001
AAPL,2021,9,13,150.630005,151.419998,148.75,149.550003
AAPL,2021,9,14,150.350006,151.070007,146.910004,148.119995
AAPL,2021,9,15,148.559998,149.440002,146.369995,149.029999
AAPL,2021,9,16,148.440002,148.970001,147.220001,148.789993
AAPL,2021,9,17,148.820007,148.820007,145.759995,146.059998
AAPL,2021,9,20,143.800003,144.839996,141.270004,142.940002
AAPL,2021,9,21,143.929993,144.600006,142.779999,143.429993
AAPL,2021,9,22,144.449997,146.429993,143.699997,145.850006
AAPL,2021,9,23,146.649994,147.080002,145.639999,146.830002
AAPL,2021,9,24,145.660004,147.470001,145.559998,146.919998
AAPL,2021,9,27,145.470001,145.960007,143.820007,145.369995
AAPL,2021,9,28,143.25,144.75,141.690002,141.910004
AAPL,2021,9,29,142.470001,144.449997,142.029999,142.830002
AAPL,2021,9,30,143.660004,144.380005,141.279999,141.5
